STRUCTURE,STRUCTURE_ID,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2023-06,49
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2023-07,19717
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2023-09,37754
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2023-11,25
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2023-12,218629
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2024-01,123951
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2024-02,43513
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2024-05,62640
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2024-08,79895
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2024-09,187839
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2024-10,107162
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2024-11,50641
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2024-12,84378
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2025-02,40386
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2025-03,43364
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,1,2,VALUE_EUR,2025-11,160
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,2,2,VALUE_EUR,2017-12,339
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,2,2,VALUE_EUR,2019-07,33212
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,2,2,VALUE_EUR,2020-05,47
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,2,2,VALUE_EUR,2021-12,886
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,2,2,VALUE_EUR,2024-09,10
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,2,2,VALUE_EUR,2024-11,35
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,2,2,VALUE_EUR,2024-12,7
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2015-02,16640
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2015-03,19018
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2015-04,6366
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2015-05,3860
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2015-08,18065
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2015-10,27705
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2015-11,49836
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,3,2,VALUE_EUR,2015-12,85034
