DATAFLOW,LAST UPDATE,freq,currency,bop_item,sector10,sectpart,stk_flow,partner,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2016-06,5799.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2016-07,5499.17,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2016-08,5499.17,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2016-09,5499.17,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2016-10,5952.27,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2016-11,5952.27,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2016-12,5952.27,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2017-01,4990.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2017-02,4990.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2017-03,4990.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2017-04,5519.90,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2017-05,5519.90,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2017-06,5519.90,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2017-07,5479.10,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2017-08,5479.10,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2017-09,5479.10,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2017-10,5820.73,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2017-11,5820.73,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2017-12,5820.73,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2018-01,4930.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2018-02,4930.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2018-03,4930.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2018-04,5153.47,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2018-05,5153.47,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2018-06,5153.47,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2018-07,5306.97,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2018-08,5306.97,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2018-09,5306.97,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2018-10,6144.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2018-11,6144.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2018-12,6144.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2019-01,5562.27,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2019-02,5562.27,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2019-03,5562.27,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2019-04,6326.53,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2019-05,6326.53,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2019-06,6326.53,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2019-07,6268.77,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2019-08,6268.77,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2019-09,6268.77,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2019-10,6167.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2019-11,6167.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2019-12,6167.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2020-01,5611.03,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2020-02,5611.03,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2020-03,5611.03,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2020-04,4683.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2020-05,4683.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2020-06,4683.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2020-07,4801.70,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2020-08,4801.70,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2020-09,4801.70,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2020-10,6041.63,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2020-11,6041.63,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2020-12,6041.63,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2021-01,5806.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2021-02,5806.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2021-03,5806.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2021-04,6182.97,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2021-05,6182.97,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2021-06,6182.97,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2021-07,6214.23,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2021-08,6214.23,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2021-09,6214.23,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2021-10,7458.43,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2021-11,7458.43,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2021-12,7458.43,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2022-01,6735.43,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2022-02,6735.43,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2022-03,6735.43,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2022-04,7611.90,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2022-05,7611.90,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2022-06,7611.90,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2022-07,7626.10,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2022-08,7626.10,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2022-09,7626.10,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2022-10,8666.27,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2022-11,8666.27,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2022-12,8666.27,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2023-01,7715.93,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2023-02,7715.93,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2023-03,7715.93,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2023-04,8046.93,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2023-05,8046.93,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2023-06,8046.93,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2023-07,8148.77,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2023-08,8148.77,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2023-09,8148.77,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2023-10,8686.97,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2023-11,8686.97,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2023-12,8686.97,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2024-01,8266.73,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2024-02,8266.73,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2024-03,8266.73,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2024-04,8850.40,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2024-05,8850.40,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2024-06,8850.40,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2024-07,8909.30,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2024-08,8909.30,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2024-09,8909.30,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2024-10,9582.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2024-11,9582.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2024-12,9582.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2025-01,8886.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2025-02,8886.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2025-03,8886.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2025-04,9437.70,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2025-05,9437.70,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2025-06,9437.70,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2025-07,9463.83,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2025-08,9463.83,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Sweden,2025-09,9463.83,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2002-01,178.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2002-02,178.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2002-03,178.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2002-04,216.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2002-05,216.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2002-06,216.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2002-07,255.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2002-08,255.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2002-09,255.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2002-10,213.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2002-11,213.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2002-12,213.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2003-01,182.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2003-02,182.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2003-03,182.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2003-04,222.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2003-05,222.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2003-06,222.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2003-07,261.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2003-08,261.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2003-09,261.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2003-10,219.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2003-11,219.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2003-12,219.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2004-01,204.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2004-02,204.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2004-03,204.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2004-04,242.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2004-05,242.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2004-06,242.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2004-07,294.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2004-08,294.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2004-09,294.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2004-10,246.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2004-11,246.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2004-12,246.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2005-01,224.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2005-02,224.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2005-03,224.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2005-04,265.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2005-05,265.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2005-06,265.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2005-07,339.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2005-08,339.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2005-09,339.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2005-10,271.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2005-11,271.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2005-12,271.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2006-01,247.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2006-02,247.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2006-03,247.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2006-04,293.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Slovenia,2006-05,293.33,,
